data_location,mean_data_value
-126.0,0.023743483329454456
-123.0,0.026297107154998754
-120.0,0.029655353605353468
-117.0,0.033829529573338804
-114.0,0.03965234009367922
-111.0,0.047227639450607074
-108.0,0.06101227363160885
-105.0,0.08899458667121207
-102.0,0.1662467582453521
-99.0,0.4068732038017777
-96.0,0.5451341397571877
-93.0,0.5914046009396278
-90.0,0.6176761077771431
-87.0,0.6365997915593241
-84.0,0.6525178774111935
-81.0,0.6677445013678508
-78.0,0.6810229246164665
-75.0,0.6947117244481925
-72.0,0.7083338335422692
-69.0,0.7214469462086682
-66.0,0.7353075070206514
-63.0,0.7491422584513282
-60.0,0.7631076375492766
-57.0,0.776435170323963
-54.0,0.7907969877506947
-51.0,0.8049021378353453
-48.0,0.8189207200286631
-45.0,0.8333687059505065
-42.0,0.8479514298204879
-39.0,0.8623611316157397
-36.0,0.8766385545196799
-33.0,0.890743978232083
-30.0,0.9067649435487134
-27.0,0.9212641390923025
-24.0,0.9349645225916575
-21.0,0.9476703994022487
-18.0,0.9610657972415031
-15.0,0.9714105575520585
-12.0,0.9798825789516058
-9.0,0.9885561148420825
-6.0,0.9930341950656555
0.0,1.0
6.0,0.9940405919812189
9.0,0.9884585388501078
12.0,0.9803132726953363
15.0,0.9712113776553161
18.0,0.9609109054664174
21.0,0.9485303711441823
24.0,0.9351551514718334
27.0,0.9210788793925154
30.0,0.9063429246204121
33.0,0.8921695948323398
36.0,0.8781800645693068
39.0,0.8631580671959815
42.0,0.8482438774224
45.0,0.8340058459081914
48.0,0.8193299251411567
51.0,0.805126370016176
54.0,0.7907878164068776
57.0,0.7767256157888432
60.0,0.7631274584804214
63.0,0.7484316283134883
66.0,0.7345941249787066
69.0,0.7212972360747506
72.0,0.7076925563780088
75.0,0.6954709129424511
78.0,0.681150929914501
81.0,0.6675963345120904
84.0,0.6526497275289057
87.0,0.6368748245785602
90.0,0.618400155138935
93.0,0.5936592822412249
96.0,0.5512733832465412
99.0,0.42733127780721153
102.0,0.18490382012667503
105.0,0.0931541261129822
108.0,0.06258964624499515
111.0,0.047934948953058554
114.0,0.03950979762069779
117.0,0.03384260408186437
120.0,0.02961749537557565
123.0,0.02618854440645804
126.0,0.023960609857111886
