data_location,mean_data_value
-126.0,0.01273589000535212
-123.0,0.016424418570121373
-120.0,0.022566654822948496
-117.0,0.03253508140398128
-114.0,0.04871392108216364
-111.0,0.07525436501441618
-108.0,0.12724445194316394
-105.0,0.24737515926865902
-102.0,0.5056188997082233
-99.0,0.7958904929127605
-96.0,0.9382998784551372
-93.0,0.987665041867371
-90.0,1.0075442568325823
-87.0,1.0179934790490495
-84.0,1.0239139862916733
-81.0,1.0283201360473748
-78.0,1.0287177431328878
-75.0,1.0296273147908357
-72.0,1.03009996374372
-69.0,1.0288695378187531
-66.0,1.0287980853231125
-63.0,1.0280326151136894
-60.0,1.027155180331831
-57.0,1.0253115933771861
-54.0,1.0244080040054557
-51.0,1.0222346730892076
-48.0,1.0206613421729598
-45.0,1.0190368985342104
-42.0,1.0173362165708466
-39.0,1.0154652785690856
-36.0,1.0134919476528375
-33.0,1.0119234025655635
-30.0,1.013526477443414
-27.0,1.0123478462043127
-24.0,1.0115322922601475
-21.0,1.0095196457243487
-18.0,1.008508877609157
-15.0,1.0050705909773656
-12.0,1.001121536230383
-9.0,1.0009786312391016
-6.0,0.99918
0.0,1.0
6.0,0.9999501698865695
9.0,1.0001305982286217
12.0,1.0009107681151914
15.0,1.004349054746983
18.0,1.007718281797621
21.0,1.0098309283334197
24.0,1.0112179347732255
27.0,1.0119548574782895
30.0,1.0116042592496675
33.0,1.0133121199564925
36.0,1.0155830579582534
39.0,1.0158461352531898
42.0,1.0168669895202085
45.0,1.018550406588284
48.0,1.0205088655237304
51.0,1.0217071545726075
54.0,1.022667324459177
57.0,1.0245049291276047
60.0,1.0262044146337252
63.0,1.026063902556931
66.0,1.0261603131852006
69.0,1.0268180901572832
72.0,1.0276413373387892
75.0,1.0300515909601007
78.0,1.028050908996737
81.0,1.0259847568239497
84.0,1.0223191191450423
87.0,1.0168796360560073
90.0,1.0068975925830008
93.0,0.9866535917888157
96.0,0.9318492898948567
99.0,0.7625969446314808
102.0,0.45812853300184736
105.0,0.2279961466480206
108.0,0.12305962360801781
111.0,0.07378693636159596
114.0,0.04728703943302084
117.0,0.03172822307971202
120.0,0.02191992223891162
123.0,0.01619187526113154
126.0,0.01270056312908962
