data_location,mean_data_value
-126.0,0.04233519185037961
-123.0,0.04669895639643896
-120.0,0.05153565994960418
-117.0,0.057388703167758404
-114.0,0.06456649755278941
-111.0,0.07382091266076327
-108.0,0.08792835097820127
-105.0,0.11553592972031876
-102.0,0.19804429597319712
-99.0,0.4500647733006879
-96.0,0.651997751394752
-93.0,0.7094906223135682
-90.0,0.736575729194014
-87.0,0.7554416376895021
-84.0,0.7713844087147086
-81.0,0.7851319962081441
-78.0,0.7982256416952576
-75.0,0.8120615849323466
-72.0,0.8231170295230872
-69.0,0.833799687692997
-66.0,0.8447619924328035
-63.0,0.8556183272056435
-60.0,0.8659486493047063
-57.0,0.8759334053924434
-54.0,0.8853753780848089
-51.0,0.8961584690674601
-48.0,0.9052891113896625
-45.0,0.9146703312426595
-42.0,0.9231838111420059
-39.0,0.9322225226783237
-36.0,0.9411257790453152
-33.0,0.9484263042912294
-30.0,0.9563093101063755
-27.0,0.9648833142908106
-24.0,0.9703181980087292
-21.0,0.9762073290926597
-18.0,0.9821966276268624
-15.0,0.9887275608841293
-12.0,0.9922011905255989
-9.0,0.9952909904897407
-6.0,0.9978941230704254
0.0,1.0
6.0,0.9986626083241147
9.0,0.9966083180977946
12.0,0.9935548842017673
15.0,0.9894620704120412
18.0,0.984577116484994
21.0,0.9792243826038848
24.0,0.9732769499584196
27.0,0.96615620059816
30.0,0.9593999539549838
33.0,0.9526610647916706
36.0,0.9445665033388403
39.0,0.9360207888875886
42.0,0.9275301051802504
45.0,0.9180338965886865
48.0,0.9096269896584833
51.0,0.8997160787485036
54.0,0.8909531962106748
57.0,0.8801991968388714
60.0,0.8702041837445458
63.0,0.859528151114415
66.0,0.8487039717573795
69.0,0.8375585349386633
72.0,0.8263558668902414
75.0,0.8146327200287032
78.0,0.8036938633534554
81.0,0.789096637734867
84.0,0.7743391628520138
87.0,0.7583953573056919
90.0,0.7395015829630236
93.0,0.7123334369505522
96.0,0.6562225672625833
99.0,0.47690873563855973
102.0,0.20567644102778665
105.0,0.11638370361129136
108.0,0.08782967291521793
111.0,0.07334472112355953
114.0,0.06418309915836569
117.0,0.056796887296550025
120.0,0.05111061504651045
123.0,0.04641160854239488
126.0,0.041165826260631914
