data_location,mean_data_value
-126.0,0.007602669727237803
-123.0,0.011060978460750416
-120.0,0.016889612882571393
-117.0,0.0274157861441926
-114.0,0.04661684517864003
-111.0,0.0826326340120374
-108.0,0.1528674298885901
-105.0,0.29329574209245746
-102.0,0.5180173043923678
-99.0,0.7434891957997184
-96.0,0.8761145588423614
-93.0,0.9331270713279549
-90.0,0.9598359546676911
-87.0,0.9743094608784736
-84.0,0.9837628377513127
-81.0,0.9898210961710848
-78.0,0.9948230964271993
-75.0,1.0007807312075812
-72.0,1.0031843513894223
-69.0,1.0043084517864005
-66.0,1.0063967601485466
-63.0,1.008271699321296
-60.0,1.0089637853758484
-57.0,1.0105586886925344
-54.0,1.0104279933410167
-51.0,1.0119082084773978
-48.0,1.0127349468561917
-45.0,1.0114974772698169
-42.0,1.010727993341017
-39.0,1.0109880650531438
-36.0,1.0110814700986042
-33.0,1.0109040722243565
-30.0,1.0111588679728518
-27.0,1.0127191189652966
-24.0,1.0124965168395441
-21.0,1.0111402228198232
-18.0,1.0103200793955691
-15.0,1.0077651043667561
-12.0,1.0033977205788194
-9.0,1.0016815341272889
-6.0,1.0008681290818287
0.0,1.0
6.0,1.0016095914969905
9.0,1.0022363298757844
12.0,1.003236509156102
15.0,1.008299935971315
18.0,1.012536624407735
21.0,1.0140142015623
24.0,1.0145288897426046
27.0,1.0136287104622872
30.0,1.0134874631835062
33.0,1.0149769112562428
36.0,1.0141394416698681
39.0,1.0140247534895634
42.0,1.0144260724804715
45.0,1.0144087463183507
48.0,1.0151128825713922
51.0,1.0140273914713793
54.0,1.015063542066846
57.0,1.013859226533487
60.0,1.01239915482136
63.0,1.0109456780637724
66.0,1.0091332693046484
69.0,1.0073410039697785
72.0,1.004545921372775
75.0,1.000680731207581
78.0,1.0001112831348444
81.0,0.9921309028044565
84.0,0.9836389166346523
87.0,0.973432794211807
90.0,0.9552402484312973
93.0,0.9213601677551543
96.0,0.850311805608913
99.0,0.6914851018056088
102.0,0.45410643616340124
105.0,0.246427468305801
108.0,0.12675968754001793
111.0,0.06810595415546165
114.0,0.03837147586118581
117.0,0.0216629886028941
120.0,0.012557046804968627
123.0,0.007495378691253682
126.0,0.0037266795838135493
