data_location,mean_data_value
-126.0,0.06428429036548125
-123.0,0.0688787382031327
-120.0,0.07462223179982269
-117.0,0.08201625071421535
-114.0,0.0911281132893311
-111.0,0.10403096049650282
-108.0,0.125825603881391
-105.0,0.17090194906905726
-102.0,0.294059376908679
-99.0,0.6352657422913999
-96.0,0.880679958624766
-93.0,0.9503240321150626
-90.0,0.9789588764653729
-87.0,0.9933849142941582
-84.0,1.0023276031918038
-81.0,1.0081859521229437
-78.0,1.0123778543985815
-75.0,1.0175638065215251
-72.0,1.0189511624470495
-69.0,1.0197713279479854
-66.0,1.0207646340262044
-63.0,1.0216833119889666
-60.0,1.0216571963353365
-57.0,1.0216079401044231
-54.0,1.020766121564378
-51.0,1.021089262141661
-48.0,1.0200213279479855
-45.0,1.0184593439070042
-42.0,1.0162018224805438
-39.0,1.0148100039404984
-36.0,1.0134465323613437
-33.0,1.0112875233967098
-30.0,1.0103934735494042
-27.0,1.009997192394838
-24.0,1.0066971086592456
-21.0,1.004732893311004
-18.0,1.003889587232785
-15.0,1.0037866121564378
-12.0,1.0003581814599547
-9.0,1.0003581814599547
-6.0,0.9997342971135849
0.0,1.0
6.0,1.0013567776573735
9.0,1.0031904147374644
12.0,1.0041538863166193
15.0,1.0065852920894494
18.0,1.0092368633632156
21.0,1.0105525662496306
24.0,1.011963806521525
27.0,1.0131519062161365
30.0,1.015135543296227
33.0,1.0170721554526647
36.0,1.0187819081863858
39.0,1.020593892227367
42.0,1.0221805043838046
45.0,1.022579016845631
48.0,1.0253828194266577
51.0,1.0254828194266574
54.0,1.0270955472367254
57.0,1.026474637966703
60.0,1.0264231504285293
63.0,1.0259537286966802
66.0,1.0252089350802875
69.0,1.0239200916165896
72.0,1.022381991921978
75.0,1.020022982957344
78.0,1.0185117426854498
81.0,1.012283228253374
84.0,1.0061547138212985
87.0,0.9973238843463699
90.0,0.9829915653630185
93.0,0.9539169273963157
96.0,0.8849095478278002
99.0,0.6649150531967294
102.0,0.3063228366663383
105.0,0.17402833070633436
108.0,0.12700842281548616
111.0,0.10427769628608019
114.0,0.09086167540143829
117.0,0.08160337065313762
120.0,0.07485200068958724
123.0,0.06896877967687913
126.0,0.0630714883755295
