data_location,mean_data_value
-126.0,0.05835442769452569
-123.0,0.0624499870373668
-120.0,0.06781550563997209
-117.0,0.07500460906157233
-114.0,0.08430432367965306
-111.0,0.09791245097862175
-108.0,0.12092194504793675
-105.0,0.16513306723186089
-102.0,0.2702823773281056
-99.0,0.5866279718875346
-96.0,0.8639123596623789
-93.0,0.94806102776791
-90.0,0.9852054184601211
-87.0,1.0052845713812275
-84.0,1.017256642539476
-81.0,1.0238887286431968
-78.0,1.0284488416738813
-75.0,1.033546888276795
-72.0,1.0351280475422306
-69.0,1.0362707705512808
-66.0,1.0378810716881717
-63.0,1.0392846815914492
-60.0,1.0397110269604681
-57.0,1.040433613604802
-54.0,1.0398747389837024
-51.0,1.040577763084876
-48.0,1.039614557554488
-45.0,1.0379330190538172
-42.0,1.0355373044268743
-39.0,1.0338203005111823
-36.0,1.0320260224777367
-33.0,1.0294585565235126
-30.0,1.027804631119437
-27.0,1.0259196487695892
-24.0,1.0202331911467832
-21.0,1.0154685175206424
-18.0,1.0120505654650125
-15.0,1.0097485660544923
-12.0,1.005570425297978
-9.0,1.0037961321770108
-6.0,1.0015475726569156
0.0,1.0
6.0,1.0027453088767604
9.0,1.005772074008393
12.0,1.0073232850249803
15.0,1.0108829443507676
18.0,1.0152705957136203
21.0,1.018965118637002
24.0,1.0233677695600207
27.0,1.0266222443046267
30.0,1.0292883259103154
33.0,1.0315377252834683
36.0,1.033318400133391
39.0,1.0350068167480009
42.0,1.0374181051943763
45.0,1.0382697169244859
48.0,1.0408299229242615
51.0,1.041007658230863
54.0,1.0424543018546486
57.0,1.041661006168492
60.0,1.0413536030007633
63.0,1.0402751164338644
66.0,1.0390555768400727
69.0,1.0369867097927676
72.0,1.0354276169677437
75.0,1.0332357267401682
78.0,1.0320169767986498
81.0,1.0258684205710769
84.0,1.0186003372673977
87.0,1.0070307635006828
90.0,0.9884743065845011
93.0,0.9535865241961956
96.0,0.87942371683472
99.0,0.6428277763062509
102.0,0.29518657879264704
105.0,0.17303745660831835
108.0,0.12380552991109342
111.0,0.09885955302083659
114.0,0.08444875532542986
117.0,0.07442145189863904
120.0,0.06761247955253777
123.0,0.062051716026576956
126.0,0.05666030590614097
