data_location,mean_data_value
-126.0,0.02131459215223871
-123.0,0.02419194363106351
-120.0,0.028108565752841375
-117.0,0.03287425154760735
-114.0,0.039258986308997414
-111.0,0.04792936700402869
-108.0,0.06675424466935247
-105.0,0.13475105990632472
-102.0,0.47446168451737575
-99.0,0.9100593020208968
-96.0,0.9972150718941405
-93.0,1.0151798499885363
-90.0,1.0204876748223117
-87.0,1.0228030362582292
-84.0,1.0236598473682488
-81.0,1.024403180374046
-78.0,1.0221334708984309
-75.0,1.0206901378926336
-72.0,1.018749703579968
-69.0,1.016164776784252
-66.0,1.0147904293996266
-63.0,1.0130652124070616
-60.0,1.0111937637155677
-57.0,1.0093415905145589
-54.0,1.0080813009727818
-51.0,1.0057613016278537
-48.0,1.004109708165471
-45.0,1.0028482591464414
-42.0,1.0018873898660379
-39.0,1.0005284048999377
-36.0,0.9997198545740394
-33.0,0.9990523186269694
-30.0,1.0005150718941405
-27.0,1.0006236225475746
-24.0,1.0008559415020797
-21.0,1.0005781156856963
-18.0,1.001724492155514
-15.0,0.9998591303920605
-12.0,0.9977072470603648
-9.0,0.9996197104582228
-6.0,0.9982697107857588
0.0,1.0
6.0,0.9988521745111526
9.0,0.9987634790868297
12.0,0.9976371026170122
15.0,0.999052319609577
18.0,1.0008397104582227
21.0,1.0007069568635156
24.0,1.000474783007435
27.0,0.9999647833349711
30.0,0.998870580721234
33.0,0.9992337689561429
36.0,1.0003291310471323
39.0,1.0001828993482034
42.0,1.0006659428122235
45.0,1.0016086960793948
48.0,1.003017536274606
51.0,1.0035789852936359
54.0,1.0048205790835545
57.0,1.0068271003242606
60.0,1.0087020274475123
63.0,1.0094324620877142
66.0,1.0106769545707641
69.0,1.012565939536864
72.0,1.0145204316923782
75.0,1.019009560774295
78.0,1.0199821689430415
81.0,1.0214998493334644
84.0,1.0221052110969178
87.0,1.0222450656709574
90.0,1.0210375290688154
93.0,1.017264485277259
96.0,0.9973281127378731
99.0,0.8817101765418754
102.0,0.4056786282794537
105.0,0.13283906082342536
108.0,0.06646460620353083
111.0,0.04752222999574204
114.0,0.03855762182699551
117.0,0.03248576830107104
120.0,0.02767026225803282
123.0,0.023872230028495627
126.0,0.021326569781533522
