data_location,mean_data_value
-126.0,0.047087341189310856
-123.0,0.0524916315955445
-120.0,0.05920273463452093
-117.0,0.06774516120113962
-114.0,0.07921562301640708
-111.0,0.09510398961716234
-108.0,0.12261546859759519
-105.0,0.17537096585130763
-102.0,0.3092722004738651
-99.0,0.6861140818344158
-96.0,0.8934232513112924
-93.0,0.961084967865949
-90.0,0.9932675681367977
-87.0,1.0109704468989338
-84.0,1.0218876061102478
-81.0,1.0292426882636307
-78.0,1.0322939369123718
-75.0,1.0351031956609908
-72.0,1.0372521205422334
-69.0,1.038287767504793
-66.0,1.0399338157974438
-63.0,1.0414281989481082
-60.0,1.042279682567324
-57.0,1.042031368594847
-54.0,1.0426417359570999
-51.0,1.0422147730486482
-48.0,1.0409742329922989
-45.0,1.039506717830248
-42.0,1.0376199200026057
-39.0,1.0349043922205499
-36.0,1.0324019838499716
-33.0,1.0295165562619644
-30.0,1.0282671882210046
-27.0,1.0255723124159843
-24.0,1.021764488067742
-21.0,1.01699326521016
-18.0,1.0141765038603188
-15.0,1.00968658811552
-12.0,1.005722802619723
-9.0,1.0043704919218381
-6.0,1.0001004525822224
0.0,1.0
6.0,1.0016083758888397
9.0,1.0050029953269752
12.0,1.0066562605232643
15.0,1.009815892026611
18.0,1.014283653441245
21.0,1.018282048777
24.0,1.02226701578145
27.0,1.0257779315374056
30.0,1.0281236293359555
33.0,1.030846464252282
36.0,1.0336270112727806
39.0,1.0355427130773696
42.0,1.037209726463127
45.0,1.03948337281372
48.0,1.0409167767944445
51.0,1.0416657582970938
54.0,1.04169323941116
57.0,1.041729761570558
60.0,1.0414172491350773
63.0,1.0394468906177265
66.0,1.0384260085311432
69.0,1.0371081351771305
72.0,1.0354431663391004
75.0,1.0349321442328134
78.0,1.0311595990541387
81.0,1.0274665126485416
84.0,1.019938415212376
87.0,1.009314463705466
90.0,0.9914451604389584
93.0,0.9603639424283739
96.0,0.8936146997447535
99.0,0.6778738123981026
102.0,0.31767061985057643
105.0,0.17600285464219698
108.0,0.12216703783843408
111.0,0.09453940784567413
114.0,0.07809875871759012
117.0,0.06685201315353197
120.0,0.058534334478537134
123.0,0.051496185888284036
126.0,0.04668518373739109
