data_location,mean_data_value
-126.0,0.09892849137426049
-123.0,0.10669753888952058
-120.0,0.11597747398703026
-117.0,0.12773684877142616
-114.0,0.1411929409269877
-111.0,0.15922386913705416
-108.0,0.18782477028731195
-105.0,0.24358546453077992
-102.0,0.40634670812971924
-99.0,0.9747816600320296
-96.0,1.510936875891185
-93.0,1.6220426228312195
-90.0,1.641200410545796
-87.0,1.634302679267549
-84.0,1.6189825939718943
-81.0,1.5990173736144562
-78.0,1.5777622246452865
-75.0,1.5570134627400019
-72.0,1.5313385882057196
-69.0,1.504928640182378
-66.0,1.4800841367904778
-63.0,1.4544087161014447
-60.0,1.4289641664565877
-57.0,1.4042579672292925
-54.0,1.37692671964825
-51.0,1.3533176691070385
-48.0,1.328754689437103
-45.0,1.3029404184287143
-42.0,1.2764869177393399
-39.0,1.2530662778857724
-36.0,1.2288626426391092
-33.0,1.2053510743702227
-30.0,1.185287825585709
-27.0,1.1659612887545059
-24.0,1.1447055936305859
-21.0,1.1251062715534257
-18.0,1.1063313129163923
-15.0,1.088435193480528
-12.0,1.068143804425591
-9.0,1.0507513412798595
-6.0,1.0336817699031238
0.0,1.0
6.0,0.9711005770137641
9.0,0.9582165832294623
12.0,0.9457453173199746
15.0,0.9326342755747505
18.0,0.9198243352941051
21.0,0.907128479120072
24.0,0.8941238206994784
27.0,0.8810749542271514
30.0,0.8694116823568036
33.0,0.8571617716975597
36.0,0.8474087078202146
39.0,0.8372692115141005
42.0,0.8281502307618133
45.0,0.8179279297747617
48.0,0.8096279880888475
51.0,0.7992834386167278
54.0,0.7893547440729
57.0,0.7791114173980822
60.0,0.76966426114712
63.0,0.7592218204216762
66.0,0.7492333803585275
69.0,0.7390263158188872
72.0,0.7288042879092109
75.0,0.7185748462663286
78.0,0.7083331580557624
81.0,0.6968779432025478
84.0,0.6846260524148016
87.0,0.6713877515322053
90.0,0.6554048845845459
93.0,0.63100927467296
96.0,0.5795305975197157
99.0,0.41575522583727553
102.0,0.1873394000203017
105.0,0.11779664179350921
108.0,0.09460997615920202
111.0,0.08235165547887713
114.0,0.07470489061511047
117.0,0.06813057096897404
120.0,0.06279066279613146
123.0,0.058336312416978134
126.0,0.05302877953566787
